"client_id";"birth_number";"district_id"
3390;"726117";53
3391;"710407";42
3392;"756031";1
3393;"545824";73
3394;"805704";66
3395;"621228";4
3396;"775303";18
3397;"745608";24
3398;"690913";24
3399;"320225";72
3402;"525502";74
3403;"571018";74
3404;"406011";56
3405;"491215";40
3406;"475713";40
3407;"735413";35
3408;"731220";35
3409;"190403";36
3410;"650216";54
3412;"750718";57
3413;"696125";57
3414;"476017";11
3415;"735930";54
3416;"780601";35
3417;"855318";35
3418;"635807";70
3420;"790624";66
3421;"470305";20
3422;"515502";1
3423;"715905";12
3424;"181114";64
3425;"700507";70
3426;"780207";73
3427;"800616";42
3428;"875927";42
3429;"411016";46
3430;"510925";3
3431;"795405";70
3432;"731108";15
3433;"620907";71
3434;"565920";71
3435;"455527";4
3436;"580218";30
3437;"595808";30
3438;"420112";43
3439;"670127";62
3440;"385213";1
3441;"580209";75
3443;"346206";1
3444;"770406";57
3445;"795326";17
3446;"571001";70
3447;"495421";54
3448;"541224";1
3449;"280321";27
3450;"760912";25
3451;"740717";19
3452;"755828";19
3453;"500802";56
3454;"496017";11
3455;"570228";11
3456;"455121";54
3457;"235614";75
3458;"530630";33
3459;"645830";14
3460;"651011";14
3461;"580222";54
3462;"655318";54
3463;"795302";1
3464;"530114";43
3465;"420417";30
3466;"365531";1
3467;"391206";1
3468;"336231";68
3469;"755223";1
3470;"375423";52
3471;"525929";1
3472;"465511";70
3473;"480521";70
3474;"546208";32
3475;"570313";19
3476;"685105";60
3477;"650828";37
3478;"260530";1
3479;"335919";1
3480;"515410";15
3481;"571110";15
3482;"415209";71
3483;"401202";70
3484;"720430";44
3485;"220527";77
3486;"620309";77
3487;"590906";1
3488;"551009";1
3489;"660813";76
3490;"201016";19
3491;"226118";19
3492;"706227";8
3493;"655504";69
3494;"690702";42
3495;"415510";64
3496;"490711";64
3497;"705911";39
3498;"380401";77
3499;"690316";19
3500;"600607";29
3501;"640321";51
3502;"520803";54
3503;"535114";54
3504;"520125";40
3505;"771206";20
3506;"615820";1
3507;"466202";32
3508;"701109";38
3509;"655213";38
3510;"391026";13
3511;"630911";74
3512;"460525";49
3513;"220720";70
3514;"185205";70
3515;"755102";61
3516;"715907";58
3517;"535624";68
3518;"555902";33
3519;"491215";74
3520;"285517";8
3521;"640720";4
3522;"630202";57
3523;"640429";6
3524;"456120";68
3525;"740521";15
3526;"775706";15
3527;"780811";77
3528;"706006";73
3529;"730315";54
3530;"715918";16
3531;"200614";43
3532;"350224";56
3533;"636201";1
3534;"715321";50
3535;"730512";37
3536;"220820";55
3537;"460416";51
3538;"445502";1
3539;"200831";36
3540;"360804";51
3541;"345501";51
3542;"390902";10
3543;"415819";10
3544;"615815";1
3545;"661101";68
3546;"710228";3
3547;"245315";1
3548;"750503";1
3549;"375908";5
3550;"695914";54
3552;"401116";44
3554;"656221";22
3555;"680206";22
3556;"271127";6
3557;"286124";6
3558;"285701";54
3559;"396023";57
3560;"440202";57
3562;"310405";1
3563;"266122";1
3564;"480323";62
3565;"620729";44
3566;"325219";65
3567;"480309";1
3568;"410125";1
3569;"330409";67
3570;"455427";15
3571;"700617";25
3572;"286218";48
3573;"725209";8
3574;"465217";19
3575;"376012";9
3576;"395315";1
3577;"426215";31
3578;"271020";72
3579;"305807";72
3580;"295427";6
3581;"671223";33
3582;"550217";38
3583;"425909";15
3584;"410325";15
3585;"686002";29
3586;"430411";60
3587;"396201";60
3588;"536104";76
3589;"615713";73
3590;"765923";23
3591;"300928";74
3592;"255330";74
3594;"615507";13
3595;"650101";28
3596;"750322";74
3597;"335817";10
3598;"230911";66
3599;"315302";66
3600;"435726";46
3601;"380803";19
3602;"406210";19
3603;"540613";42
3605;"340724";71
3606;"580606";63
3607;"465729";18
3608;"471209";66
3609;"556026";66
3610;"190508";36
3611;"725527";30
3612;"625904";19
3613;"690212";19
3614;"716009";43
3615;"740704";1
3616;"645414";77
3617;"546130";51
3618;"530221";54
3619;"550809";40
3620;"370914";21
3621;"390721";66
3622;"385417";66
3623;"655420";28
3624;"825227";1
3627;"815608";18
3628;"275226";11
3629;"471213";42
3630;"236128";64
3631;"211119";64
3632;"435929";15
3633;"331014";72
3634;"230625";1
3635;"215131";1
3636;"780519";46
3637;"590110";64
3638;"436211";49
3639;"280417";73
3640;"780724";75
3641;"795201";75
3642;"610827";19
3643;"801111";26
3644;"510614";75
3645;"750226";34
3646;"435616";33
3647;"480823";33
3648;"800103";3
3649;"596025";10
3650;"180217";64
3651;"181001";35
3652;"200220";1
3653;"175103";1
3654;"245301";25
3655;"680206";59
3656;"255826";62
3657;"210518";62
3658;"240405";58
3659;"306110";42
3660;"740709";65
3661;"321125";51
3662;"310922";27
3663;"475625";69
3664;"510319";69
3667;"710918";70
3668;"726223";70
3669;"620822";10
3670;"805917";44
3671;"430716";10
3672;"486206";10
3673;"516207";1
3674;"806110";17
3675;"520318";70
3676;"656014";10
3677;"600916";10
3678;"345812";1
3679;"310423";72
3680;"235407";72
3681;"210426";1
3682;"245112";1
3683;"775222";74
3684;"616231";16
3685;"740306";74
3686;"626011";61
3687;"720206";49
3688;"755502";49
3689;"795712";9
3690;"600802";44
3691;"650417";18
3693;"220331";15
3694;"205429";15
3695;"341004";55
3696;"395411";55
3697;"545116";9
3698;"710425";44
3699;"680808";1
3700;"765524";1
3701;"545506";73
3702;"521127";76
3703;"310615";17
3704;"620411";69
3705;"655604";1
3707;"410624";74
3708;"585316";46
3709;"550503";46
3710;"280125";59
3711;"680507";25
3712;"695530";56
3713;"445223";41
3714;"536001";8
3716;"530415";74
3717;"250130";71
3718;"295629";71
3719;"300830";54
3720;"366207";54
3721;"546216";64
3722;"565429";1
3723;"680901";18
3724;"255923";57
3727;"700113";33
3728;"360106";66
3729;"415822";66
3730;"455807";59
3732;"460827";66
3733;"465509";1
3734;"431202";15
3735;"380117";18
3736;"325722";18
3737;"480430";12
3738;"785331";1
3739;"565821";3
3740;"291103";46
3741;"360504";16
3742;"616127";56
3743;"581106";56
3745;"715119";2
3746;"750125";66
3747;"641202";1
3748;"305305";59
3749;"435321";65
3750;"381003";1
3751;"661012";33
3752;"615206";33
3753;"595414";1
3754;"475713";1
3755;"515709";37
3756;"716003";12
3757;"220416";5
3758;"635914";53
3759;"611012";53
3760;"550104";18
3761;"750805";48
3762;"595218";60
3763;"775812";38
3764;"780129";38
3765;"565124";45
3766;"805310";1
3767;"360907";14
3768;"445304";14
3769;"570910";54
3770;"255103";35
3771;"420327";48
3772;"365823";48
3773;"645729";33
3774;"221029";1
3775;"281127";46
3776;"780709";74
3777;"755904";74
3779;"490515";6
3780;"771122";37
3781;"755312";17
3782;"800910";1
3783;"685708";1
3784;"741108";1
3785;"205718";66
3786;"200710";13
3787;"785507";21
3788;"555705";56
3789;"641017";66
3790;"360828";48
3791;"390318";72
3792;"720921";74
3793;"515620";39
3794;"765506";37
3795;"820503";12
3796;"530629";3
3797;"515714";3
3798;"546117";1
3799;"290324";2
3800;"545615";38
3801;"480815";38
3802;"250728";67
3803;"300715";1
3804;"335411";1
3805;"421220";68
3806;"675627";54
3807;"476107";33
3808;"430124";57
3811;"520620";6
3812;"670208";1
3813;"785825";2
3814;"450913";1
3815;"695412";28
3816;"660126";1
3817;"376021";77
3818;"420728";71
3819;"365524";71
3821;"390516";22
3822;"531126";48
3823;"561208";63
3824;"710107";41
3825;"655420";41
3826;"210308";33
3827;"235505";33
3829;"720313";59
3830;"685224";18
3831;"180211";11
3832;"255904";11
3833;"350301";19
3834;"765912";1
3835;"315512";50
3836;"481121";77
3837;"215822";39
3838;"291027";65
3839;"375705";65
3840;"335612";50
3841;"190708";26
3842;"760626";74
3843;"425421";4
3844;"636226";71
3845;"590509";1
3846;"805711";27
3847;"595914";6
3848;"385814";45
3849;"326211";1
3850;"575126";45
3851;"611120";45
3852;"525912";10
3853;"805704";59
3854;"590830";24
3855;"390320";29
3856;"445609";1
3857;"526203";72
3858;"485614";18
3859;"410503";18
3860;"380410";74
3861;"515127";11
3862;"475713";40
3863;"396027";1
3864;"311117";1
3865;"771106";75
3866;"775703";75
3868;"621114";66
3869;"465224";17
3870;"715808";4
3871;"790325";4
3872;"300419";8
3873;"606216";23
3874;"425810";61
3875;"305727";1
3876;"230522";1
3877;"565913";38
3880;"615824";29
3881;"475507";45
3882;"420510";45
3883;"650927";18
3884;"631118";72
3885;"405117";70
3886;"655717";8
3887;"200117";67
3888;"166027";67
3890;"581022";3
3891;"581214";75
3892;"790419";1
3893;"691226";1
3894;"410121";29
3895;"455503";29
3896;"231003";5
3897;"515328";16
3898;"485117";57
3899;"195920";55
3900;"430923";55
3901;"515412";55
3902;"496220";65
3903;"485318";1
3904;"395115";29
3905;"350805";29
3906;"361223";64
3907;"546209";1
3908;"291125";73
3909;"235916";73
3910;"195823";37
3911;"526013";31
3912;"455307";1
3913;"510801";8
3914;"205824";52
3915;"770105";20
3916;"705827";47
3917;"671228";47
3918;"740110";5
3919;"420617";35
3920;"255813";44
3921;"585121";28
3922;"285408";1
3923;"351020";1
3924;"710109";56
3925;"365814";45
3926;"721001";54
3927;"485223";61
3928;"285808";77
3929;"571101";74
3930;"210117";1
3931;"216015";1
3932;"391006";59
3933;"465907";59
3934;"681015";12
3935;"391127";71
3936;"625408";36
3937;"630609";36
3938;"800122";27
3939;"531106";40
3942;"520813";53
3943;"451204";1
3944;"360101";8
3945;"316025";8
3946;"750511";1
3947;"670525";23
3948;"795523";44
3949;"740826";44
3950;"240321";38
3951;"205722";38
3952;"656228";52
3953;"255609";14
3954;"571031";64
3955;"605531";64
3956;"755602";21
3957;"710812";21
3958;"465430";37
3959;"705715";30
3960;"640106";8
3961;"435403";53
3962;"521128";74
3963;"740207";76
3964;"420507";74
3965;"630516";1
3966;"696007";1
3967;"605926";18
3968;"550615";18
3969;"515219";4
3970;"805809";46
3971;"660220";1
3972;"300601";1
3973;"825820";1
3974;"380824";68
3975;"545719";1
3976;"670913";43
3977;"750927";8
3978;"701215";18
3979;"286014";54
3980;"530713";1
3981;"790616";19
3982;"195115";45
3983;"265522";1
3984;"645313";1
3985;"795416";75
3987;"601107";67
3988;"745904";53
3989;"800327";53
3990;"730203";29
3991;"670517";11
3992;"486110";71
3993;"805307";14
3994;"655131";21
3995;"485815";1
3996;"475716";36
3997;"275105";13
3998;"505603";59
3999;"765116";30
4000;"571022";40
4001;"560129";69
4002;"205629";25
4003;"490423";8
4004;"575812";30
4006;"785507";25
4007;"481107";23
4008;"515508";23
4009;"660629";4
4010;"485617";4
4011;"576219";62
4012;"566009";56
4013;"516206";1
4014;"800906";17
4015;"726227";65
4016;"715525";13
4017;"640515";13
4018;"805907";3
4019;"450916";11
4020;"535331";45
4021;"481210";45
4022;"260210";1
4023;"255517";1
4024;"641016";3
4025;"716007";3
4026;"455924";76
4027;"655628";16
4028;"700808";16
4029;"670103";17
4030;"765921";44
4031;"750522";67
4032;"645802";35
4033;"251015";51
4034;"370717";58
4035;"305820";58
4036;"765709";25
4037;"666022";1
4040;"615517";59
4041;"540126";59
4042;"390904";1
4043;"535509";70
4044;"305429";44
4046;"446218";1
4047;"370128";1
4048;"231124";4
4049;"450913";4
4050;"481230";47
4051;"491006";74
4052;"506017";74
4053;"295923";70
4054;"595208";72
4055;"535601";74
4056;"525726";63
4057;"225611";70
4059;"240511";54
4060;"545621";44
4061;"781224";8
4062;"500808";71
4063;"665216";61
4064;"720208";61
4065;"420627";73
4066;"366128";30
4067;"595708";21
4068;"240625";11
4069;"590307";68
4070;"595523";68
4071;"426215";45
4072;"410508";45
4073;"550210";24
4074;"585608";24
4075;"445918";8
4076;"691117";49
4077;"555306";68
4078;"510604";23
4079;"550629";27
4080;"435926";21
4081;"780603";9
4082;"615115";58
4083;"685130";74
4084;"571005";55
4085;"526204";55
4086;"416222";63
4087;"465216";64
4088;"486218";68
4089;"470227";68
4090;"710622";23
4091;"825907";29
4092;"336111";14
4093;"460929";1
4094;"791219";2
4095;"740914";25
4096;"805316";25
4098;"380328";13
4099;"455503";12
4100;"550313";74
4101;"705507";1
4102;"695815";4
4103;"650519";4
4104;"190410";23
4105;"806115";16
4106;"361109";1
4107;"540909";49
4108;"265126";43
4109;"530811";63
4112;"741128";38
4113;"475909";76
4114;"640209";63
4115;"430327";33
4116;"361124";36
4117;"185701";53
4118;"780617";28
4119;"625220";62
4120;"610306";62
4121;"230212";23
4122;"690918";39
4123;"666112";39
4124;"636110";19
4125;"225417";31
4126;"750909";74
4127;"705526";74
4129;"525331";75
4131;"760602";48
4132;"621015";42
4133;"655322";42
4134;"545212";1
4136;"590106";31
4137;"490830";21
4138;"685918";11
4139;"690720";74
4140;"631004";70
4141;"700318";9
4142;"600611";36
4143;"550824";27
4144;"555911";27
4145;"226202";73
4146;"555613";9
4147;"721223";64
4148;"685208";64
4149;"790307";1
4150;"775810";1
4151;"265717";73
4152;"270607";73
4153;"560412";32
4154;"536025";32
4155;"230513";1
4156;"626102";5
4157;"720509";1
4158;"205710";35
4159;"131206";35
4160;"695627";16
4161;"725909";22
4163;"510607";4
4164;"246022";45
4165;"550313";53
4166;"470226";1
4167;"495531";6
4169;"805219";58
4170;"830827";58
4171;"800518";1
4172;"455429";1
4173;"785604";52
4174;"270211";63
4175;"655106";13
4176;"220831";32
4177;"351225";34
4178;"260831";32
4179;"200729";54
4180;"320617";63
4181;"645515";76
4182;"410623";16
4183;"406113";16
4184;"755426";8
4185;"645423";51
4186;"781014";38
4187;"675828";25
4188;"760817";1
4189;"411207";64
4190;"421117";17
4191;"575106";32
4192;"311121";72
4193;"375228";8
4194;"405103";63
4195;"450730";63
4196;"515116";55
4198;"546017";23
4199;"611219";23
4201;"770719";3
4202;"705520";3
4203;"675108";1
4204;"600603";1
4205;"350205";30
4206;"421009";22
4207;"380302";70
4209;"335223";70
4210;"790915";40
4211;"735417";22
4212;"450527";53
4213;"255627";64
4214;"210703";64
4215;"525608";49
4217;"515625";9
4218;"396006";48
4219;"445104";51
4220;"630915";33
4221;"415926";63
4222;"280816";60
4223;"700530";54
4224;"775403";42
4225;"770808";76
4226;"570408";31
4227;"636224";51
4229;"611005";36
4230;"616111";74
4231;"595808";1
4232;"710215";70
4233;"380215";46
4234;"726108";70
4235;"756115";9
4236;"625117";42
4237;"235731";16
4238;"715426";41
4239;"201211";70
4240;"606021";46
4241;"505330";20
4242;"540427";20
4243;"580126";7
4244;"225812";68
4245;"190923";68
4246;"805909";36
4247;"755116";26
4248;"755507";9
4249;"770521";52
4250;"615906";72
4251;"600426";44
4252;"535528";44
4253;"365519";16
4254;"720305";65
4255;"255628";66
4256;"570329";70
4257;"685629";1
4258;"665511";44
4259;"495616";10
4260;"670601";12
4261;"245804";34
4262;"255424";59
4263;"725626";73
4264;"715621";74
4265;"780119";59
4266;"745126";1
4267;"365421";24
4268;"280611";24
4269;"555907";45
4270;"725205";58
4271;"640723";58
4272;"785830";42
4273;"766129";18
4274;"375524";70
4275;"575626";49
4276;"735805";74
4277;"791105";74
4278;"491118";33
4279;"491013";51
4280;"445108";55
4281;"310413";54
4282;"320609";3
4283;"240905";27
4284;"461126";68
4285;"456228";68
4286;"655928";6
4287;"536007";62
4288;"465308";70
4289;"811123";66
4290;"470309";32
4291;"515507";58
4292;"520719";72
4293;"596216";4
4294;"560622";4
4295;"600316";18
4296;"251106";57
4297;"286016";57
4298;"200418";33
4299;"775915";50
4300;"776115";1
4301;"565503";14
4302;"445104";30
4303;"785305";21
4304;"455615";5
4305;"395621";40
4306;"401017";40
4307;"770414";1
4308;"705110";44
4309;"795426";39
4310;"255530";65
4311;"810412";59
4312;"796020";72
4313;"685221";53
4314;"255524";58
4315;"595425";74
4316;"435826";1
4317;"786011";53
4318;"425911";43
4319;"461106";43
4320;"586104";66
4321;"736018";19
4322;"701001";19
4323;"240320";40
4324;"185722";40
4325;"470719";55
4326;"300920";1
4327;"375823";1
4328;"765613";59
4329;"475518";64
4330;"210702";33
4331;"590903";5
4332;"360111";57
4333;"580420";1
4334;"545219";1
4335;"246225";54
4336;"695802";19
4337;"660421";48
4338;"441025";30
4339;"775915";59
4340;"495718";1
4341;"640501";76
4342;"185407";63
4343;"295809";27
4344;"250615";54
4345;"745929";18
4346;"735920";3
4347;"265620";54
4348;"785417";3
4349;"595822";1
4350;"660820";1
4352;"710724";72
4353;"795919";28
4354;"860813";28
4355;"386229";1
4358;"421024";70
4359;"500802";64
4360;"655710";19
4361;"550504";46
4362;"430916";50
4363;"515701";50
4364;"771205";22
4365;"610512";10
4367;"820330";14
4368;"776021";32
4369;"650615";53
4370;"390628";59
4371;"681212";32
4372;"331011";3
4373;"511220";51
4376;"540305";70
4377;"780131";48
4380;"310513";1
4381;"590125";56
4382;"801020";18
4383;"630801";21
4384;"735112";10
4385;"726002";21
4386;"456227";53
4387;"460218";52
4388;"365916";4
4389;"265701";10
4390;"725429";7
4393;"415911";1
4394;"756230";64
4395;"585516";36
4396;"746107";63
4397;"731126";63
4398;"580723";77
4399;"676120";61
4400;"595829";54
4401;"680720";8
4402;"290411";23
4403;"386019";36
4404;"515409";31
4405;"595417";47
4406;"541101";1
4407;"750706";70
4408;"230519";62
4409;"285122";62
4410;"765112";24
4411;"500102";54
4412;"526126";54
4413;"770504";74
4414;"330619";50
4415;"770709";4
4416;"701225";67
4417;"760424";1
4418;"700519";28
4420;"570506";55
4421;"445627";1
4422;"435731";76
4423;"180524";27
4424;"330506";21
4425;"366015";21
4426;"695913";26
4427;"401103";30
4428;"540309";38
4429;"450402";64
4430;"385627";64
4431;"300930";58
4432;"645314";1
4433;"680222";1
4434;"640329";64
4435;"656030";64
4436;"200428";27
4437;"616026";70
4438;"571204";70
4439;"750325";70
4440;"481226";33
4441;"436007";33
4442;"215429";23
4444;"690328";77
4445;"645414";77
4446;"506011";71
4447;"570816";71
4448;"425502";72
4449;"491108";8
4450;"495105";67
4451;"276019";50
4452;"245608";70
4453;"765529";61
4454;"760209";61
4455;"760729";70
4456;"361023";30
4457;"430117";1
4458;"506223";22
4459;"625521";1
4460;"570224";1
4461;"575422";54
4462;"770913";1
4463;"230817";76
4464;"641119";53
4465;"370602";74
4466;"226007";75
4467;"446117";20
4468;"440504";20
4469;"735228";8
4471;"755611";64
4472;"650725";74
4473;"441227";1
4474;"646209";3
4476;"270113";3
4477;"570118";74
4478;"525514";74
4479;"585724";2
4480;"630330";74
4481;"750616";1
4482;"790117";56
4483;"665829";63
4484;"550411";37
4485;"190720";36
4486;"145614";36
4487;"740814";22
4488;"715403";22
4489;"480324";76
4490;"565218";76
4491;"775713";2
4492;"655908";16
4493;"471005";33
4494;"521109";54
4495;"790411";66
4496;"710219";10
4497;"645914";10
4498;"311228";31
4499;"295928";31
4500;"240812";17
4501;"475318";70
4502;"320110";21
4503;"285528";21
4504;"656124";33
4505;"660706";33
4506;"546130";11
4507;"700803";1
4508;"211114";54
4509;"205312";54
4510;"386228";34
4511;"455427";51
4512;"631019";1
4514;"401225";65
4515;"205928";59
4516;"615927";1
4518;"525404";39
4519;"516031";70
4520;"575628";1
4521;"430909";1
4522;"506101";68
4523;"520309";68
4524;"570714";77
4525;"645717";77
4526;"705424";70
4527;"635204";1
4528;"220109";28
4529;"760916";37
4530;"845918";37
4531;"645625";64
4532;"531009";39
4533;"800129";64
4534;"541224";38
4535;"316203";1
4536;"471014";41
4539;"421212";55
4540;"360116";69
4541;"715302";32
4542;"540206";29
4543;"411201";1
4544;"555613";52
4545;"365120";3
4546;"515420";23
4547;"436230";9
4548;"580105";7
4549;"206030";10
4550;"426017";72
4551;"240429";60
4552;"195228";60
4553;"455223";1
4554;"370724";70
4555;"600807";52
4556;"700531";74
4557;"326024";44
4558;"280927";44
4559;"585309";35
4560;"631020";9
4561;"685629";40
4562;"651011";25
4563;"715725";10
4564;"750825";10
4565;"480303";14
4567;"370212";70
4568;"820426";70
4569;"715709";6
4570;"396103";1
4571;"671107";1
4572;"365521";28
4573;"556012";5
4574;"666112";20
4575;"645920";36
4576;"580627";53
4577;"495725";64
4578;"761227";15
4579;"395701";74
4580;"446124";30
4581;"565616";1
4582;"181012";44
4583;"415824";61
4584;"495624";7
4585;"485910";9
4586;"510813";9
4587;"785506";36
4588;"766105";53
4589;"765915";2
4590;"360317";1
4591;"330819";43
4592;"555329";1
4593;"320703";72
4594;"401125";1
4595;"406129";1
4596;"735831";74
4597;"525519";1
4598;"415412";25
4599;"471205";25
4600;"670313";70
4601;"350402";1
4602;"345404";1
4603;"465726";69
4604;"681002";67
4605;"805909";18
4606;"371014";8
4607;"766116";74
4608;"450118";41
4609;"766219";7
4610;"665102";34
4611;"535510";1
4612;"605923";44
4615;"510731";56
4617;"771220";45
4618;"725327";45
4619;"415220";77
4620;"406101";54
4621;"460210";54
4622;"725525";50
4623;"670509";68
4624;"665524";48
4625;"670304";48
4626;"476124";3
4627;"420324";1
4628;"385531";1
4629;"230510";76
4630;"155927";76
4631;"335401";8
4632;"280418";1
4633;"806031";62
4634;"405309";67
4635;"360228";67
4636;"770922";48
4637;"690213";61
4638;"685226";33
4639;"800516";20
4640;"565507";75
4641;"580212";33
4642;"605803";33
4643;"695721";1
4644;"310119";20
4647;"780820";8
4648;"640124";33
4649;"285625";45
4650;"655715";54
4651;"790124";2
4652;"620226";53
4653;"466218";4
4654;"505215";2
4655;"471014";2
4656;"420916";1
4657;"410913";15
4658;"351011";33
4659;"595414";50
4660;"755706";60
4661;"445511";1
4662;"275210";1
4663;"421029";72
4664;"210805";38
4665;"265827";9
4666;"280612";9
4667;"410426";25
4668;"385625";25
4670;"685814";51
4671;"720727";51
4672;"490828";44
4673;"520816";69
4674;"786227";59
4675;"751002";23
4677;"215929";3
4678;"681206";21
4679;"480131";20
4680;"795524";72
4681;"496008";1
4682;"530811";1
4683;"560802";51
4684;"535305";1
4685;"640714";62
4686;"440702";39
4687;"476219";16
4688;"400911";16
4689;"630426";50
4690;"625826";66
4691;"640128";66
4692;"555406";76
4693;"430302";42
4694;"435415";42
4695;"251211";52
4696;"335412";52
4697;"575925";27
4698;"630331";45
4699;"636112";13
4700;"375615";70
4701;"410628";22
4704;"555429";12
4705;"550912";1
4706;"435711";58
4707;"401105";58
4708;"500714";18
4709;"780416";54
4710;"615509";52
4711;"550723";52
4712;"605606";37
4713;"186104";13
4714;"110820";13
4715;"765812";15
4716;"335802";10
4717;"440809";32
4718;"321122";2
4719;"370218";23
4720;"465506";33
4721;"565321";65
4722;"720128";8
4723;"415206";1
4724;"736014";53
4725;"451117";34
4726;"525704";34
4727;"706123";74
4728;"701031";74
4729;"450707";18
4730;"200504";68
4731;"735211";52
4732;"180317";70
4733;"550717";1
4734;"250321";72
4735;"226023";72
4736;"435528";56
4737;"815601";24
4739;"605308";37
4740;"770612";28
4741;"295729";74
4742;"495413";61
4743;"560925";61
4744;"291218";6
4745;"485804";68
4746;"415720";39
4747;"225427";76
4748;"280126";76
4749;"485119";57
4750;"620404";70
4751;"730108";35
4752;"391009";7
4753;"345218";7
4754;"396228";27
4755;"545905";71
4756;"505108";22
4757;"451009";22
4758;"735109";50
4759;"800221";50
4760;"350327";70
4761;"346128";70
4762;"715213";76
4763;"445223";77
4764;"791015";54
4765;"350306";48
4766;"670527";22
4767;"185921";26
4768;"605403";1
4769;"235123";22
4770;"241213";22
4771;"615107";64
4772;"505129";6
4773;"525613";33
4774;"510814";59
4775;"485722";59
4776;"741222";1
4777;"295623";64
4778;"220307";64
4779;"780210";52
4780;"725201";54
4781;"665815";9
4782;"661228";25
4783;"786016";31
4784;"206208";42
4785;"211006";42
4786;"380816";54
4787;"620312";36
4788;"805427";39
4789;"405926";24
4790;"460209";75
4791;"360215";51
4792;"575525";20
4793;"465215";55
4794;"456116";20
4795;"255918";74
4796;"280311";7
4797;"405903";59
4798;"625102";37
4799;"465320";75
4800;"530814";75
4801;"781125";23
4802;"710706";75
4803;"450807";45
4804;"305207";51
4805;"355313";1
4806;"445201";19
4807;"481228";25
4808;"816124";23
4809;"301101";19
4810;"355126";19
4811;"715326";77
4812;"250626";1
4813;"681025";43
4814;"620228";54
4815;"700917";15
4816;"745304";15
4817;"690904";12
4818;"320313";1
4819;"640413";62
4820;"695919";2
4821;"395608";35
4822;"451013";35
4823;"820416";7
4824;"400305";54
4826;"776227";25
4831;"580814";27
4832;"575109";56
4833;"715228";30
4836;"521231";49
4837;"675313";56
4853;"390301";58
4861;"776101";57
4862;"436123";1
4863;"745302";1
4877;"570219";45
4882;"781221";36
4886;"791209";23
4892;"690308";26
4901;"505508";72
4904;"615419";38
4906;"766019";64
4907;"740531";64
4915;"630719";40
4916;"390109";52
4918;"680506";11
4919;"515526";49
4923;"620702";66
4925;"510618";45
4927;"555316";72
4928;"760209";9
4929;"430730";74
4930;"810730";1
4937;"606109";54
4941;"795225";60
4942;"590705";38
4944;"820407";58
4949;"821020";54
4956;"461010";6
4959;"790425";77
4961;"820731";54
4968;"380526";50
4969;"685720";64
4972;"775713";70
4974;"625630";5
4975;"611021";5
4976;"810118";36
4979;"370628";7
4989;"350904";28
4992;"725714";55
4993;"735627";1
4994;"780621";1
5002;"775717";65
5010;"505908";42
5012;"725922";27
5013;"800915";1
5016;"465105";1
5028;"760410";28
5030;"800115";1
5046;"370822";1
5050;"510119";62
5056;"575204";67
5067;"755910";21
5072;"815324";1
5081;"616031";1
5093;"495412";55
5107;"476006";50
5108;"440522";50
5111;"591212";50
5117;"750321";52
5126;"650403";43
5127;"755405";33
5128;"631224";70
5132;"671021";51
5133;"595810";66
5134;"675719";58
5137;"790505";5
5138;"745805";45
5141;"535519";54
5143;"730309";77
5144;"665607";77
5145;"506031";26
5149;"621218";15
5152;"755909";43
5159;"641202";39
5163;"576028";43
5164;"711130";9
5171;"565923";64
5175;"495918";63
5180;"431220";1
5189;"615110";74
5200;"605423";33
5201;"540419";33
5203;"455908";61
5204;"630122";47
5212;"466012";72
5213;"801010";1
5214;"760912";47
5215;"736015";47
5217;"405716";74
5223;"775111";2
5224;"490724";29
5232;"485406";74
5233;"671030";66
5236;"780603";25
5237;"770803";1
5240;"400217";74
5241;"780626";63
5243;"700418";2
5245;"425318";38
5246;"820515";70
5247;"430414";47
5249;"715105";5
5253;"466007";69
5254;"480916";69
5263;"625227";1
5273;"590110";39
5275;"500521";28
5277;"686107";44
5281;"411224";73
5283;"820310";17
5284;"715924";51
5287;"710102";77
5308;"745709";41
5312;"470108";71
5313;"475116";71
5318;"680328";74
5319;"645923";74
5320;"515407";17
5321;"500201";17
5322;"565313";73
5323;"765217";14
5325;"705918";66
5326;"670812";66
5333;"675529";39
5334;"351229";48
5337;"610502";1
5338;"665525";1
5347;"490331";41
5352;"765818";40
5353;"675522";48
5354;"675105";30
5358;"420831";54
5362;"391209";47
5364;"640314";62
5365;"715501";62
5366;"715920";60
5367;"790606";60
5374;"471126";63
5376;"700123";14
5379;"780320";60
5384;"350721";73
5385;"740201";67
5389;"680831";17
5392;"555328";16
5393;"551203";4
5395;"620601";45
5397;"695730";72
5398;"670323";72
5399;"726227";24
5402;"685529";30
5404;"765918";58
5409;"480325";15
5413;"460410";33
5420;"350719";61
5433;"750924";50
5441;"570125";18
5445;"520916";69
5450;"400828";8
5460;"611001";63
5461;"685920";9
5462;"630908";9
5468;"445527";68
5469;"795302";63
5472;"560510";53
5473;"685809";70
5478;"451027";33
5487;"475917";56
5517;"640313";57
5521;"735515";9
5526;"470319";27
5527;"416128";27
5530;"530329";12
5531;"790515";4
5539;"350605";74
5563;"760101";1
5565;"666222";3
5574;"705912";9
5579;"510216";77
5580;"525301";77
5606;"800806";4
5617;"585801";56
5618;"535322";63
5642;"576104";70
5684;"555302";8
5699;"501008";73
5701;"596122";2
5704;"756009";66
5722;"596007";64
5727;"530224";54
5736;"530516";1
5753;"480523";39
5760;"480508";66
