"disp_id";"client_id";"account_id";"type"
2008;2008;1656;"OWNER"
2009;2009;1657;"OWNER"
2010;2010;1658;"OWNER"
2011;2011;1659;"OWNER"
2012;2012;1659;"DISPONENT"
2013;2013;1660;"OWNER"
2015;2015;1662;"OWNER"
2016;2016;1663;"OWNER"
2017;2017;1663;"DISPONENT"
2018;2018;1664;"OWNER"
2019;2019;1665;"OWNER"
2020;2020;1665;"DISPONENT"
2021;2021;1666;"OWNER"
2022;2022;1667;"OWNER"
2023;2023;1667;"DISPONENT"
2024;2024;1668;"OWNER"
2025;2025;1669;"OWNER"
2026;2026;1669;"DISPONENT"
2027;2027;1670;"OWNER"
2028;2028;1670;"DISPONENT"
2029;2029;1671;"OWNER"
2030;2030;1672;"OWNER"
2031;2031;1673;"OWNER"
2032;2032;1674;"OWNER"
2033;2033;1674;"DISPONENT"
2034;2034;1675;"OWNER"
2035;2035;1675;"DISPONENT"
2037;2037;1677;"OWNER"
2038;2038;1678;"OWNER"
2039;2039;1679;"OWNER"
2040;2040;1680;"OWNER"
2041;2041;1681;"OWNER"
2042;2042;1682;"OWNER"
2043;2043;1683;"OWNER"
2044;2044;1684;"OWNER"
2045;2045;1685;"OWNER"
2046;2046;1685;"DISPONENT"
2047;2047;1686;"OWNER"
2048;2048;1687;"OWNER"
2049;2049;1688;"OWNER"
2050;2050;1688;"DISPONENT"
2051;2051;1689;"OWNER"
2052;2052;1689;"DISPONENT"
2053;2053;1690;"OWNER"
2054;2054;1691;"OWNER"
2055;2055;1692;"OWNER"
2056;2056;1693;"OWNER"
2057;2057;1694;"OWNER"
2058;2058;1695;"OWNER"
2059;2059;1696;"OWNER"
2060;2060;1696;"DISPONENT"
2061;2061;1697;"OWNER"
2062;2062;1697;"DISPONENT"
2063;2063;1698;"OWNER"
2064;2064;1699;"OWNER"
2065;2065;1700;"OWNER"
2066;2066;1701;"OWNER"
2067;2067;1702;"OWNER"
2068;2068;1703;"OWNER"
2069;2069;1704;"OWNER"
2070;2070;1705;"OWNER"
2071;2071;1706;"OWNER"
2072;2072;1707;"OWNER"
2073;2073;1708;"OWNER"
2074;2074;1709;"OWNER"
2075;2075;1710;"OWNER"
2076;2076;1711;"OWNER"
2077;2077;1712;"OWNER"
2078;2078;1713;"OWNER"
2079;2079;1714;"OWNER"
2080;2080;1715;"OWNER"
2081;2081;1716;"OWNER"
2082;2082;1717;"OWNER"
2083;2083;1718;"OWNER"
2084;2084;1719;"OWNER"
2085;2085;1719;"DISPONENT"
2086;2086;1720;"OWNER"
2087;2087;1721;"OWNER"
2088;2088;1722;"OWNER"
2089;2089;1723;"OWNER"
2090;2090;1723;"DISPONENT"
2091;2091;1724;"OWNER"
2092;2092;1725;"OWNER"
2093;2093;1726;"OWNER"
2094;2094;1726;"DISPONENT"
2095;2095;1727;"OWNER"
2096;2096;1728;"OWNER"
2097;2097;1729;"OWNER"
2098;2098;1729;"DISPONENT"
2099;2099;1730;"OWNER"
2100;2100;1731;"OWNER"
2101;2101;1731;"DISPONENT"
2102;2102;1732;"OWNER"
2103;2103;1733;"OWNER"
2104;2104;1734;"OWNER"
2105;2105;1735;"OWNER"
2106;2106;1736;"OWNER"
2107;2107;1736;"DISPONENT"
2108;2108;1737;"OWNER"
2109;2109;1738;"OWNER"
2110;2110;1739;"OWNER"
2111;2111;1740;"OWNER"
2112;2112;1741;"OWNER"
2113;2113;1742;"OWNER"
2114;2114;1743;"OWNER"
2115;2115;1743;"DISPONENT"
2116;2116;1744;"OWNER"
2117;2117;1745;"OWNER"
2118;2118;1746;"OWNER"
2119;2119;1747;"OWNER"
2121;2121;1749;"OWNER"
2122;2122;1750;"OWNER"
2123;2123;1751;"OWNER"
2124;2124;1752;"OWNER"
2125;2125;1753;"OWNER"
2126;2126;1754;"OWNER"
2128;2128;1756;"OWNER"
2129;2129;1757;"OWNER"
2130;2130;1758;"OWNER"
2131;2131;1759;"OWNER"
2132;2132;1759;"DISPONENT"
2133;2133;1760;"OWNER"
2134;2134;1760;"DISPONENT"
2135;2135;1761;"OWNER"
2136;2136;1762;"OWNER"
2137;2137;1763;"OWNER"
2138;2138;1764;"OWNER"
2139;2139;1765;"OWNER"
2140;2140;1765;"DISPONENT"
2141;2141;1766;"OWNER"
2142;2142;1767;"OWNER"
2143;2143;1767;"DISPONENT"
2144;2144;1768;"OWNER"
2145;2145;1769;"OWNER"
2146;2146;1770;"OWNER"
2147;2147;1771;"OWNER"
2148;2148;1772;"OWNER"
2149;2149;1773;"OWNER"
2150;2150;1774;"OWNER"
2151;2151;1774;"DISPONENT"
2152;2152;1775;"OWNER"
2153;2153;1776;"OWNER"
2154;2154;1777;"OWNER"
2155;2155;1778;"OWNER"
2156;2156;1779;"OWNER"
2157;2157;1780;"OWNER"
2158;2158;1781;"OWNER"
2159;2159;1782;"OWNER"
2160;2160;1783;"OWNER"
2161;2161;1784;"OWNER"
2162;2162;1784;"DISPONENT"
2163;2163;1785;"OWNER"
2164;2164;1786;"OWNER"
2165;2165;1786;"DISPONENT"
2166;2166;1787;"OWNER"
2167;2167;1788;"OWNER"
2168;2168;1789;"OWNER"
2169;2169;1789;"DISPONENT"
2170;2170;1790;"OWNER"
2171;2171;1791;"OWNER"
2172;2172;1792;"OWNER"
2173;2173;1793;"OWNER"
2174;2174;1794;"OWNER"
2175;2175;1795;"OWNER"
2176;2176;1796;"OWNER"
2177;2177;1797;"OWNER"
2178;2178;1798;"OWNER"
2179;2179;1799;"OWNER"
2180;2180;1800;"OWNER"
2181;2181;1801;"OWNER"
2182;2182;1802;"OWNER"
2183;2183;1802;"DISPONENT"
2184;2184;1803;"OWNER"
2185;2185;1804;"OWNER"
2186;2186;1805;"OWNER"
2187;2187;1806;"OWNER"
2188;2188;1806;"DISPONENT"
2189;2189;1807;"OWNER"
2190;2190;1808;"OWNER"
2191;2191;1808;"DISPONENT"
2192;2192;1809;"OWNER"
2193;2193;1809;"DISPONENT"
2194;2194;1810;"OWNER"
2195;2195;1811;"OWNER"
2196;2196;1812;"OWNER"
2197;2197;1813;"OWNER"
2198;2198;1814;"OWNER"
2199;2199;1814;"DISPONENT"
2200;2200;1815;"OWNER"
2201;2201;1816;"OWNER"
2202;2202;1816;"DISPONENT"
2203;2203;1817;"OWNER"
2204;2204;1818;"OWNER"
2205;2205;1819;"OWNER"
2206;2206;1820;"OWNER"
2207;2207;1821;"OWNER"
2208;2208;1821;"DISPONENT"
2209;2209;1822;"OWNER"
2210;2210;1822;"DISPONENT"
2211;2211;1823;"OWNER"
2212;2212;1824;"OWNER"
2213;2213;1825;"OWNER"
2214;2214;1826;"OWNER"
2215;2215;1827;"OWNER"
2216;2216;1828;"OWNER"
2217;2217;1828;"DISPONENT"
2218;2218;1829;"OWNER"
2219;2219;1829;"DISPONENT"
2220;2220;1830;"OWNER"
2221;2221;1830;"DISPONENT"
2222;2222;1831;"OWNER"
2223;2223;1832;"OWNER"
2224;2224;1833;"OWNER"
2225;2225;1834;"OWNER"
2226;2226;1835;"OWNER"
2227;2227;1836;"OWNER"
2228;2228;1837;"OWNER"
2229;2229;1838;"OWNER"
2230;2230;1839;"OWNER"
2231;2231;1840;"OWNER"
2232;2232;1841;"OWNER"
2233;2233;1841;"DISPONENT"
2235;2235;1843;"OWNER"
2236;2236;1844;"OWNER"
2237;2237;1845;"OWNER"
2238;2238;1845;"DISPONENT"
2239;2239;1846;"OWNER"
2240;2240;1847;"OWNER"
2241;2241;1847;"DISPONENT"
2242;2242;1848;"OWNER"
2243;2243;1848;"DISPONENT"
2246;2246;1851;"OWNER"
2247;2247;1852;"OWNER"
2248;2248;1853;"OWNER"
2249;2249;1854;"OWNER"
2250;2250;1855;"OWNER"
2251;2251;1856;"OWNER"
2252;2252;1857;"OWNER"
2253;2253;1857;"DISPONENT"
2254;2254;1858;"OWNER"
2255;2255;1859;"OWNER"
2256;2256;1860;"OWNER"
2257;2257;1861;"OWNER"
2258;2258;1861;"DISPONENT"
2259;2259;1862;"OWNER"
2260;2260;1863;"OWNER"
2261;2261;1863;"DISPONENT"
2263;2263;1865;"OWNER"
2264;2264;1866;"OWNER"
2265;2265;1867;"OWNER"
2266;2266;1868;"OWNER"
2267;2267;1869;"OWNER"
2268;2268;1870;"OWNER"
2269;2269;1871;"OWNER"
2270;2270;1872;"OWNER"
2271;2271;1872;"DISPONENT"
2274;2274;1874;"OWNER"
2275;2275;1874;"DISPONENT"
2276;2276;1875;"OWNER"
2277;2277;1876;"OWNER"
2278;2278;1877;"OWNER"
2279;2279;1878;"OWNER"
2280;2280;1879;"OWNER"
2281;2281;1880;"OWNER"
2282;2282;1881;"OWNER"
2283;2283;1882;"OWNER"
2286;2286;1884;"OWNER"
2287;2287;1885;"OWNER"
2288;2288;1886;"OWNER"
2289;2289;1886;"DISPONENT"
2290;2290;1887;"OWNER"
2291;2291;1888;"OWNER"
2292;2292;1889;"OWNER"
2293;2293;1890;"OWNER"
2294;2294;1891;"OWNER"
2295;2295;1892;"OWNER"
2296;2296;1892;"DISPONENT"
2297;2297;1893;"OWNER"
2298;2298;1893;"DISPONENT"
2299;2299;1894;"OWNER"
2300;2300;1895;"OWNER"
2301;2301;1895;"DISPONENT"
2302;2302;1896;"OWNER"
2303;2303;1897;"OWNER"
2304;2304;1897;"DISPONENT"
2305;2305;1898;"OWNER"
2306;2306;1898;"DISPONENT"
2307;2307;1899;"OWNER"
2308;2308;1900;"OWNER"
2309;2309;1901;"OWNER"
2310;2310;1902;"OWNER"
2311;2311;1902;"DISPONENT"
2312;2312;1903;"OWNER"
2313;2313;1904;"OWNER"
2314;2314;1905;"OWNER"
2315;2315;1905;"DISPONENT"
2316;2316;1906;"OWNER"
2317;2317;1907;"OWNER"
2318;2318;1908;"OWNER"
2319;2319;1909;"OWNER"
2320;2320;1910;"OWNER"
2321;2321;1911;"OWNER"
2322;2322;1912;"OWNER"
2323;2323;1913;"OWNER"
2324;2324;1914;"OWNER"
2325;2325;1915;"OWNER"
2326;2326;1916;"OWNER"
2327;2327;1917;"OWNER"
2328;2328;1918;"OWNER"
2329;2329;1919;"OWNER"
2330;2330;1920;"OWNER"
2331;2331;1921;"OWNER"
2332;2332;1922;"OWNER"
2333;2333;1922;"DISPONENT"
2335;2335;1924;"OWNER"
2336;2336;1925;"OWNER"
2337;2337;1925;"DISPONENT"
2338;2338;1926;"OWNER"
2339;2339;1926;"DISPONENT"
2340;2340;1927;"OWNER"
2341;2341;1927;"DISPONENT"
2342;2342;1928;"OWNER"
2343;2343;1929;"OWNER"
2344;2344;1930;"OWNER"
2345;2345;1931;"OWNER"
2346;2346;1931;"DISPONENT"
2347;2347;1932;"OWNER"
2348;2348;1933;"OWNER"
2349;2349;1934;"OWNER"
2350;2350;1934;"DISPONENT"
2351;2351;1935;"OWNER"
2352;2352;1936;"OWNER"
2353;2353;1937;"OWNER"
2354;2354;1938;"OWNER"
2355;2355;1939;"OWNER"
2356;2356;1940;"OWNER"
2357;2357;1940;"DISPONENT"
2358;2358;1941;"OWNER"
2359;2359;1941;"DISPONENT"
2361;2361;1943;"OWNER"
2362;2362;1943;"DISPONENT"
2363;2363;1944;"OWNER"
2364;2364;1945;"OWNER"
2365;2365;1946;"OWNER"
2366;2366;1947;"OWNER"
2367;2367;1947;"DISPONENT"
2368;2368;1948;"OWNER"
2369;2369;1948;"DISPONENT"
2370;2370;1949;"OWNER"
2371;2371;1950;"OWNER"
2372;2372;1951;"OWNER"
2373;2373;1952;"OWNER"
2374;2374;1953;"OWNER"
2375;2375;1954;"OWNER"
2376;2376;1954;"DISPONENT"
2377;2377;1955;"OWNER"
2378;2378;1956;"OWNER"
2379;2379;1957;"OWNER"
2380;2380;1958;"OWNER"
2381;2381;1958;"DISPONENT"
2382;2382;1959;"OWNER"
2383;2383;1960;"OWNER"
2384;2384;1960;"DISPONENT"
2385;2385;1961;"OWNER"
2386;2386;1961;"DISPONENT"
2387;2387;1962;"OWNER"
2388;2388;1963;"OWNER"
2389;2389;1964;"OWNER"
2390;2390;1965;"OWNER"
2391;2391;1966;"OWNER"
2392;2392;1967;"OWNER"
2393;2393;1968;"OWNER"
2394;2394;1969;"OWNER"
2395;2395;1970;"OWNER"
2396;2396;1971;"OWNER"
2397;2397;1972;"OWNER"
2398;2398;1973;"OWNER"
2399;2399;1974;"OWNER"
2400;2400;1975;"OWNER"
2401;2401;1976;"OWNER"
2402;2402;1977;"OWNER"
2403;2403;1978;"OWNER"
2404;2404;1979;"OWNER"
2405;2405;1979;"DISPONENT"
2406;2406;1980;"OWNER"
2407;2407;1981;"OWNER"
2408;2408;1982;"OWNER"
2409;2409;1983;"OWNER"
2410;2410;1984;"OWNER"
2411;2411;1984;"DISPONENT"
2412;2412;1985;"OWNER"
2413;2413;1986;"OWNER"
2414;2414;1987;"OWNER"
2415;2415;1987;"DISPONENT"
2416;2416;1988;"OWNER"
2417;2417;1989;"OWNER"
2418;2418;1990;"OWNER"
2419;2419;1991;"OWNER"
2420;2420;1992;"OWNER"
2421;2421;1992;"DISPONENT"
2422;2422;1993;"OWNER"
2423;2423;1994;"OWNER"
2424;2424;1995;"OWNER"
2425;2425;1996;"OWNER"
2426;2426;1997;"OWNER"
2427;2427;1997;"DISPONENT"
2428;2428;1998;"OWNER"
2429;2429;1999;"OWNER"
2430;2430;2000;"OWNER"
2431;2431;2001;"OWNER"
2432;2432;2002;"OWNER"
2433;2433;2003;"OWNER"
2434;2434;2004;"OWNER"
2435;2435;2005;"OWNER"
2436;2436;2006;"OWNER"
2437;2437;2007;"OWNER"
2438;2438;2008;"OWNER"
2439;2439;2008;"DISPONENT"
2440;2440;2009;"OWNER"
2441;2441;2010;"OWNER"
2442;2442;2010;"DISPONENT"
2443;2443;2011;"OWNER"
2444;2444;2012;"OWNER"
2445;2445;2013;"OWNER"
2447;2447;2015;"OWNER"
2448;2448;2015;"DISPONENT"
2449;2449;2016;"OWNER"
2450;2450;2017;"OWNER"
2451;2451;2018;"OWNER"
2452;2452;2019;"OWNER"
2453;2453;2020;"OWNER"
2454;2454;2021;"OWNER"
2455;2455;2022;"OWNER"
2456;2456;2022;"DISPONENT"
2457;2457;2023;"OWNER"
2458;2458;2023;"DISPONENT"
2459;2459;2024;"OWNER"
2460;2460;2025;"OWNER"
2461;2461;2026;"OWNER"
2462;2462;2027;"OWNER"
2463;2463;2028;"OWNER"
2464;2464;2029;"OWNER"
2465;2465;2030;"OWNER"
2467;2467;2032;"OWNER"
2468;2468;2033;"OWNER"
2469;2469;2034;"OWNER"
2470;2470;2035;"OWNER"
2471;2471;2035;"DISPONENT"
2472;2472;2036;"OWNER"
2473;2473;2037;"OWNER"
2474;2474;2038;"OWNER"
2475;2475;2039;"OWNER"
2476;2476;2040;"OWNER"
2477;2477;2040;"DISPONENT"
2478;2478;2041;"OWNER"
2479;2479;2042;"OWNER"
2480;2480;2043;"OWNER"
2481;2481;2044;"OWNER"
2482;2482;2045;"OWNER"
2483;2483;2045;"DISPONENT"
2484;2484;2046;"OWNER"
2485;2485;2047;"OWNER"
2486;2486;2048;"OWNER"
2487;2487;2049;"OWNER"
2488;2488;2050;"OWNER"
2489;2489;2051;"OWNER"
2490;2490;2052;"OWNER"
2491;2491;2053;"OWNER"
2492;2492;2053;"DISPONENT"
2493;2493;2054;"OWNER"
2494;2494;2055;"OWNER"
2495;2495;2056;"OWNER"
2496;2496;2057;"OWNER"
2497;2497;2058;"OWNER"
2498;2498;2059;"OWNER"
2499;2499;2060;"OWNER"
2500;2500;2061;"OWNER"
2501;2501;2062;"OWNER"
2502;2502;2063;"OWNER"
2503;2503;2064;"OWNER"
2504;2504;2065;"OWNER"
2505;2505;2066;"OWNER"
2506;2506;2067;"OWNER"
2507;2507;2068;"OWNER"
2508;2508;2069;"OWNER"
2509;2509;2069;"DISPONENT"
2510;2510;2070;"OWNER"
2511;2511;2071;"OWNER"
2512;2512;2071;"DISPONENT"
2513;2513;2072;"OWNER"
2514;2514;2073;"OWNER"
2515;2515;2074;"OWNER"
2516;2516;2075;"OWNER"
2517;2517;2076;"OWNER"
2518;2518;2076;"DISPONENT"
2519;2519;2077;"OWNER"
2520;2520;2078;"OWNER"
2521;2521;2079;"OWNER"
2522;2522;2080;"OWNER"
2523;2523;2080;"DISPONENT"
2524;2524;2081;"OWNER"
2525;2525;2082;"OWNER"
2526;2526;2083;"OWNER"
2527;2527;2084;"OWNER"
2528;2528;2085;"OWNER"
2529;2529;2086;"OWNER"
2530;2530;2087;"OWNER"
2531;2531;2088;"OWNER"
2532;2532;2089;"OWNER"
2533;2533;2090;"OWNER"
2534;2534;2091;"OWNER"
2535;2535;2092;"OWNER"
2536;2536;2093;"OWNER"
2537;2537;2094;"OWNER"
2538;2538;2095;"OWNER"
2539;2539;2096;"OWNER"
2540;2540;2097;"OWNER"
2542;2542;2099;"OWNER"
2543;2543;2099;"DISPONENT"
2545;2545;2101;"OWNER"
2546;2546;2102;"OWNER"
2547;2547;2103;"OWNER"
2548;2548;2104;"OWNER"
2549;2549;2105;"OWNER"
2550;2550;2106;"OWNER"
2551;2551;2107;"OWNER"
2552;2552;2108;"OWNER"
2553;2553;2109;"OWNER"
2554;2554;2110;"OWNER"
2555;2555;2111;"OWNER"
2556;2556;2112;"OWNER"
2557;2557;2113;"OWNER"
2558;2558;2114;"OWNER"
2559;2559;2115;"OWNER"
2560;2560;2116;"OWNER"
2561;2561;2117;"OWNER"
2562;2562;2118;"OWNER"
2563;2563;2119;"OWNER"
2565;2565;2121;"OWNER"
2566;2566;2122;"OWNER"
2567;2567;2123;"OWNER"
2568;2568;2123;"DISPONENT"
2569;2569;2124;"OWNER"
2570;2570;2124;"DISPONENT"
2571;2571;2125;"OWNER"
2572;2572;2126;"OWNER"
2573;2573;2127;"OWNER"
2574;2574;2128;"OWNER"
2576;2576;2130;"OWNER"
2577;2577;2131;"OWNER"
2578;2578;2132;"OWNER"
2579;2579;2133;"OWNER"
2580;2580;2133;"DISPONENT"
2581;2581;2134;"OWNER"
2582;2582;2135;"OWNER"
2583;2583;2136;"OWNER"
2584;2584;2137;"OWNER"
2585;2585;2138;"OWNER"
2586;2586;2139;"OWNER"
2587;2587;2139;"DISPONENT"
2588;2588;2140;"OWNER"
2589;2589;2141;"OWNER"
2590;2590;2142;"OWNER"
2591;2591;2142;"DISPONENT"
2592;2592;2143;"OWNER"
2593;2593;2143;"DISPONENT"
2594;2594;2144;"OWNER"
2596;2596;2146;"OWNER"
2597;2597;2147;"OWNER"
2598;2598;2147;"DISPONENT"
2599;2599;2148;"OWNER"
2600;2600;2149;"OWNER"
2601;2601;2150;"OWNER"
2602;2602;2150;"DISPONENT"
2603;2603;2151;"OWNER"
2604;2604;2152;"OWNER"
2605;2605;2152;"DISPONENT"
2606;2606;2153;"OWNER"
2607;2607;2154;"OWNER"
2608;2608;2155;"OWNER"
2609;2609;2156;"OWNER"
2610;2610;2156;"DISPONENT"
2611;2611;2157;"OWNER"
2612;2612;2158;"OWNER"
2613;2613;2159;"OWNER"
2614;2614;2160;"OWNER"
2615;2615;2161;"OWNER"
2616;2616;2162;"OWNER"
2617;2617;2162;"DISPONENT"
2618;2618;2163;"OWNER"
2619;2619;2164;"OWNER"
2620;2620;2164;"DISPONENT"
2621;2621;2165;"OWNER"
2622;2622;2166;"OWNER"
2623;2623;2167;"OWNER"
2625;2625;2169;"OWNER"
2626;2626;2170;"OWNER"
2628;2628;2172;"OWNER"
2629;2629;2172;"DISPONENT"
2630;2630;2173;"OWNER"
2631;2631;2174;"OWNER"
2632;2632;2174;"DISPONENT"
2633;2633;2175;"OWNER"
2635;2635;2176;"OWNER"
2636;2636;2177;"OWNER"
2637;2637;2178;"OWNER"
2638;2638;2179;"OWNER"
2639;2639;2180;"OWNER"
2640;2640;2180;"DISPONENT"
2642;2642;2182;"OWNER"
2643;2643;2183;"OWNER"
2644;2644;2184;"OWNER"
2645;2645;2185;"OWNER"
2646;2646;2186;"OWNER"
2647;2647;2187;"OWNER"
2648;2648;2187;"DISPONENT"
2650;2650;2189;"OWNER"
2651;2651;2189;"DISPONENT"
2652;2652;2190;"OWNER"
2653;2653;2191;"OWNER"
2654;2654;2192;"OWNER"
2655;2655;2193;"OWNER"
2656;2656;2194;"OWNER"
2657;2657;2195;"OWNER"
2658;2658;2196;"OWNER"
2659;2659;2197;"OWNER"
2661;2661;2199;"OWNER"
2662;2662;2200;"OWNER"
2663;2663;2201;"OWNER"
2666;2666;2203;"OWNER"
2667;2667;2204;"OWNER"
2668;2668;2204;"DISPONENT"
2669;2669;2205;"OWNER"
2670;2670;2206;"OWNER"
2671;2671;2207;"OWNER"
2672;2672;2208;"OWNER"
2673;2673;2209;"OWNER"
2674;2674;2209;"DISPONENT"
2675;2675;2210;"OWNER"
2676;2676;2211;"OWNER"
2677;2677;2212;"OWNER"
2678;2678;2212;"DISPONENT"
2679;2679;2213;"OWNER"
2680;2680;2213;"DISPONENT"
2681;2681;2214;"OWNER"
2682;2682;2214;"DISPONENT"
2683;2683;2215;"OWNER"
2684;2684;2216;"OWNER"
2685;2685;2217;"OWNER"
2686;2686;2218;"OWNER"
2687;2687;2218;"DISPONENT"
2688;2688;2219;"OWNER"
2689;2689;2220;"OWNER"
2690;2690;2221;"OWNER"
2691;2691;2222;"OWNER"
2692;2692;2223;"OWNER"
2693;2693;2224;"OWNER"
2694;2694;2225;"OWNER"
2695;2695;2225;"DISPONENT"
2696;2696;2226;"OWNER"
2697;2697;2226;"DISPONENT"
2698;2698;2227;"OWNER"
2699;2699;2227;"DISPONENT"
2700;2700;2228;"OWNER"
2701;2701;2229;"OWNER"
2702;2702;2230;"OWNER"
2703;2703;2231;"OWNER"
2704;2704;2232;"OWNER"
2705;2705;2233;"OWNER"
2706;2706;2234;"OWNER"
2707;2707;2235;"OWNER"
2708;2708;2236;"OWNER"
2709;2709;2237;"OWNER"
2712;2712;2239;"OWNER"
2713;2713;2240;"OWNER"
2714;2714;2241;"OWNER"
2715;2715;2242;"OWNER"
2716;2716;2243;"OWNER"
2717;2717;2244;"OWNER"
2718;2718;2244;"DISPONENT"
2719;2719;2245;"OWNER"
2720;2720;2246;"OWNER"
2721;2721;2247;"OWNER"
2724;2724;2250;"OWNER"
2726;2726;2252;"OWNER"
2727;2727;2252;"DISPONENT"
2728;2728;2253;"OWNER"
2729;2729;2254;"OWNER"
2730;2730;2255;"OWNER"
2731;2731;2256;"OWNER"
2732;2732;2257;"OWNER"
2733;2733;2258;"OWNER"
2734;2734;2258;"DISPONENT"
2735;2735;2259;"OWNER"
2736;2736;2260;"OWNER"
2738;2738;2261;"OWNER"
2739;2739;2262;"OWNER"
2740;2740;2263;"OWNER"
2741;2741;2264;"OWNER"
2742;2742;2265;"OWNER"
2743;2743;2266;"OWNER"
2744;2744;2266;"DISPONENT"
2745;2745;2267;"OWNER"
2746;2746;2268;"OWNER"
2747;2747;2269;"OWNER"
2748;2748;2269;"DISPONENT"
2749;2749;2270;"OWNER"
2750;2750;2270;"DISPONENT"
2751;2751;2271;"OWNER"
2752;2752;2272;"OWNER"
2754;2754;2274;"OWNER"
2755;2755;2275;"OWNER"
2756;2756;2276;"OWNER"
2758;2758;2278;"OWNER"
2759;2759;2279;"OWNER"
2760;2760;2280;"OWNER"
2761;2761;2281;"OWNER"
2762;2762;2282;"OWNER"
2765;2765;2285;"OWNER"
2766;2766;2286;"OWNER"
2767;2767;2286;"DISPONENT"
2768;2768;2287;"OWNER"
2769;2769;2288;"OWNER"
2770;2770;2289;"OWNER"
2771;2771;2290;"OWNER"
2772;2772;2290;"DISPONENT"
2773;2773;2291;"OWNER"
2774;2774;2291;"DISPONENT"
2775;2775;2292;"OWNER"
2776;2776;2293;"OWNER"
2777;2777;2294;"OWNER"
2778;2778;2295;"OWNER"
2779;2779;2296;"OWNER"
2780;2780;2296;"DISPONENT"
2781;2781;2297;"OWNER"
2782;2782;2298;"OWNER"
2783;2783;2299;"OWNER"
2784;2784;2300;"OWNER"
2785;2785;2301;"OWNER"
2786;2786;2302;"OWNER"
2787;2787;2303;"OWNER"
2788;2788;2304;"OWNER"
2789;2789;2305;"OWNER"
2790;2790;2306;"OWNER"
2791;2791;2307;"OWNER"
2794;2794;2309;"OWNER"
2795;2795;2309;"DISPONENT"
2796;2796;2310;"OWNER"
2797;2797;2311;"OWNER"
2798;2798;2312;"OWNER"
2799;2799;2313;"OWNER"
2800;2800;2314;"OWNER"
2801;2801;2315;"OWNER"
2802;2802;2316;"OWNER"
2803;2803;2317;"OWNER"
2804;2804;2317;"DISPONENT"
2805;2805;2318;"OWNER"
2806;2806;2319;"OWNER"
2808;2808;2321;"OWNER"
2809;2809;2322;"OWNER"
2810;2810;2323;"OWNER"
2811;2811;2324;"OWNER"
2812;2812;2325;"OWNER"
2813;2813;2326;"OWNER"
2814;2814;2327;"OWNER"
2815;2815;2328;"OWNER"
2816;2816;2328;"DISPONENT"
2817;2817;2329;"OWNER"
2818;2818;2330;"OWNER"
2819;2819;2331;"OWNER"
2820;2820;2332;"OWNER"
2821;2821;2333;"OWNER"
2822;2822;2334;"OWNER"
2823;2823;2335;"OWNER"
2824;2824;2336;"OWNER"
2825;2825;2337;"OWNER"
2826;2826;2338;"OWNER"
2827;2827;2339;"OWNER"
2828;2828;2340;"OWNER"
2829;2829;2341;"OWNER"
2830;2830;2342;"OWNER"
2831;2831;2343;"OWNER"
2832;2832;2344;"OWNER"
2833;2833;2344;"DISPONENT"
2834;2834;2345;"OWNER"
2835;2835;2346;"OWNER"
2836;2836;2347;"OWNER"
2837;2837;2347;"DISPONENT"
2838;2838;2348;"OWNER"
2839;2839;2349;"OWNER"
2840;2840;2349;"DISPONENT"
2841;2841;2350;"OWNER"
2842;2842;2351;"OWNER"
2843;2843;2352;"OWNER"
2844;2844;2353;"OWNER"
2845;2845;2354;"OWNER"
2846;2846;2355;"OWNER"
2847;2847;2356;"OWNER"
2848;2848;2356;"DISPONENT"
2849;2849;2357;"OWNER"
2850;2850;2358;"OWNER"
2851;2851;2359;"OWNER"
2852;2852;2360;"OWNER"
2853;2853;2361;"OWNER"
2854;2854;2362;"OWNER"
2855;2855;2362;"DISPONENT"
2856;2856;2363;"OWNER"
2857;2857;2364;"OWNER"
2858;2858;2365;"OWNER"
2859;2859;2366;"OWNER"
2860;2860;2367;"OWNER"
2862;2862;2369;"OWNER"
2863;2863;2369;"DISPONENT"
2864;2864;2370;"OWNER"
2865;2865;2371;"OWNER"
2866;2866;2371;"DISPONENT"
2867;2867;2372;"OWNER"
2868;2868;2373;"OWNER"
2869;2869;2374;"OWNER"
2870;2870;2375;"OWNER"
2871;2871;2376;"OWNER"
2872;2872;2377;"OWNER"
2873;2873;2378;"OWNER"
2874;2874;2379;"OWNER"
2875;2875;2380;"OWNER"
2876;2876;2381;"OWNER"
2877;2877;2382;"OWNER"
2878;2878;2383;"OWNER"
2879;2879;2384;"OWNER"
2880;2880;2385;"OWNER"
2881;2881;2386;"OWNER"
2882;2882;2387;"OWNER"
2883;2883;2388;"OWNER"
2884;2884;2389;"OWNER"
2885;2885;2390;"OWNER"
2886;2886;2390;"DISPONENT"
2887;2887;2391;"OWNER"
2888;2888;2392;"OWNER"
2889;2889;2393;"OWNER"
2890;2890;2394;"OWNER"
2891;2891;2394;"DISPONENT"
2892;2892;2395;"OWNER"
2893;2893;2396;"OWNER"
2894;2894;2397;"OWNER"
2895;2895;2398;"OWNER"
2896;2896;2399;"OWNER"
2897;2897;2400;"OWNER"
2898;2898;2400;"DISPONENT"
2899;2899;2401;"OWNER"
2900;2900;2402;"OWNER"
2901;2901;2403;"OWNER"
2902;2902;2404;"OWNER"
2903;2903;2404;"DISPONENT"
2904;2904;2405;"OWNER"
2905;2905;2405;"DISPONENT"
2906;2906;2406;"OWNER"
